area_sqft,bhk,bathrooms,age,parking,lift,location_rating,floor,furnished,latitude,longitude,price_lakhs
3631,2,2,4,1,0,2,5,0,26.98768409544809,75.87094896675771,229.31
675,2,2,23,0,1,5,15,0,13.120872601311932,80.37077032910558,186.96
2007,2,2,29,0,0,2,4,0,18.511128116785823,74.1107443421753,227.41
2062,3,1,3,1,1,3,11,1,17.08567678665946,78.77164846662588,272.75
2579,2,2,26,0,1,4,18,1,13.33087546134748,80.09330899243598,280.15
3174,3,2,3,1,1,1,7,2,13.18727233950598,77.8312064802706,433.13
2665,4,4,9,1,1,5,0,0,13.155680954998504,77.78035590066861,469.02
833,3,3,3,1,1,3,9,1,28.743434220947194,77.09008692802847,312.18
3445,3,1,28,1,0,1,12,2,21.046262464701226,72.69442767781695,248.25
2965,2,2,15,1,1,5,12,2,21.418129364063677,72.59185117904451,240.48
2929,4,4,10,0,0,4,5,0,22.940326439963666,72.40303783533561,276.41
3385,2,2,17,1,1,1,12,1,17.20011284646907,78.3209318177528,280.01
1243,3,3,8,1,0,2,3,2,18.795621623224548,72.93737006966296,436.91
2135,2,2,23,0,1,3,11,0,13.275020203839475,80.2556001718154,250.73
1903,3,1,1,1,1,5,11,2,18.269593842827916,73.94994447409334,337.1
1839,1,1,5,1,0,5,4,2,19.142998771298917,73.02452182206575,406.36
1392,4,2,25,0,0,4,17,0,18.832059233112325,73.0442391978676,546.43
2862,3,3,27,1,1,4,19,2,21.143903591806236,73.09286069735559,261.44
2328,4,2,27,1,1,5,8,2,13.025780544494118,80.53613204664553,369.42
2677,2,1,12,0,1,4,17,0,13.137143850005463,80.08295930672683,302.11
3304,1,1,6,1,1,5,11,2,18.88608911781387,73.16575110734911,564.09
1993,3,1,31,1,1,5,11,0,22.54719564200364,88.09039869264302,231.41
3226,1,1,8,1,0,3,7,1,18.231362246595076,73.59142087889316,289.36
1207,2,1,29,0,0,4,6,0,22.893430527977443,72.29579101919691,150.34
3004,4,4,22,1,1,3,1,0,22.77120418193418,72.32570879523746,267.11
2605,2,2,5,1,1,5,19,0,28.546738888819586,77.10744383837734,453.55
3398,4,3,19,1,0,3,0,1,17.144177960720757,78.64001535452047,360.89
3211,2,1,13,1,0,2,14,0,13.161689709509174,77.46623373204072,377.36
3856,2,2,31,1,1,2,13,1,19.31426272306113,72.65215904349239,635.77
1749,5,5,10,1,1,5,9,0,26.615058068488725,75.80170530605135,252.22
3270,3,1,4,1,1,4,3,1,13.15861791892353,80.16713123927448,377.24
2410,2,2,22,1,1,1,4,0,28.97534311719147,77.34819305829807,347.61
1037,2,1,13,1,1,4,7,1,12.951742708795686,77.7507264116033,264.67
2833,2,2,28,1,1,1,5,1,13.368616155916714,80.48780746419962,272.09
591,3,1,8,1,0,2,12,0,13.250221027076128,80.37924296638886,193.55
3350,3,2,2,1,0,2,0,0,12.967123123667294,80.02777746812689,355.41
2357,1,1,16,1,1,5,6,2,12.996840231369005,80.02620826561173,271.06
3627,2,1,16,1,1,2,14,0,18.817128768349107,74.017705151763,364.19
1569,3,3,5,1,0,1,16,2,12.751805816497985,77.70848787121531,318.89
3337,3,2,5,0,1,4,3,2,22.566692077097418,88.43764527321407,295.16
2909,2,2,9,1,0,3,8,1,13.059949150702653,77.82401543965223,397.28
2338,1,1,20,1,0,5,16,2,23.153851611819398,72.4003668723045,200.89
2032,4,4,3,1,0,1,14,1,20.971190115408216,73.07206135599591,218.83
2895,1,1,24,1,1,1,7,1,13.081911433682869,77.74873209878434,302.6
2886,3,3,1,0,0,2,15,2,28.78961927258316,77.10078413787775,472.88
2953,2,1,10,0,0,2,15,0,18.239084410069108,74.1201645057947,317.76
1715,3,2,34,0,0,3,15,2,17.091322707852683,78.45999711125764,246.72
3783,2,1,7,1,1,2,19,2,18.76367288862906,73.97338839199752,379.06
3835,4,3,29,0,1,5,2,0,13.18348599586171,77.73624047380972,550.9
1462,1,1,25,0,1,4,15,1,18.65971210893556,73.85440642088845,214.07
2176,4,4,10,1,0,2,18,0,17.643785604855307,78.55092626995905,300.18
1393,2,2,12,1,0,3,19,1,17.151074502406797,78.58402372042615,210.47
1309,4,4,33,0,0,1,11,2,21.051854188621903,72.56867196434196,173.78
2826,3,3,11,1,1,5,9,0,19.000414967481557,73.0902808780885,654.82
1895,4,4,20,0,0,5,9,0,17.532469542585165,78.49748531032161,301.34
2680,4,3,17,0,1,4,12,0,21.404912389390876,73.03076823785207,256.22
3252,2,2,9,0,0,1,8,0,19.362264184120267,73.02828355250216,544.02
2509,2,2,11,1,0,2,1,2,18.95873384950769,72.86658734345079,486.17
3669,2,2,12,0,0,5,9,0,12.934670588188458,79.98472639015031,357.51
2145,2,1,23,1,0,2,2,1,18.7290599622208,74.05182486608781,256.15
1895,5,5,33,0,0,4,18,1,23.23306744696408,72.82630604901942,265.75
2000,3,3,21,1,1,5,16,1,17.358395924278177,78.6295494802289,289.86
835,3,1,32,1,1,4,16,2,28.66767204164297,76.8034482988046,326.74
3586,4,1,32,1,1,1,5,1,21.363751006922783,72.85011115411413,284.74
1363,3,3,18,1,0,1,6,2,22.605774722829015,88.27105182570959,174.38
3988,3,1,11,1,0,1,16,0,12.839147287741172,77.53560201292817,467.8
1258,3,2,19,0,1,1,2,2,17.632196490807033,78.52657187902756,190.42
433,3,2,2,1,0,4,15,2,22.843280893733713,88.47068780906974,174.29
2060,3,3,6,1,0,1,14,0,19.328686399437004,72.89009407907139,481.17
3503,2,1,3,1,1,1,10,1,18.53109746905624,73.78765475186941,343.27
3361,5,1,21,1,0,1,2,1,19.283193746383905,72.84253241401964,764.58
565,3,3,10,1,0,3,5,0,22.791122134270577,88.35138164006513,154.56
1227,4,2,28,1,1,4,3,0,17.459263891689353,78.49259222559911,269.14
2847,2,2,3,1,1,5,17,0,18.531349488505175,73.80368741600272,330.75
1828,3,3,19,1,1,4,16,0,18.50690042994909,74.13228257535013,288.1
2947,2,2,31,1,1,4,19,1,12.711249236384099,77.56140431403489,401.05
1323,1,1,10,1,0,3,10,2,17.40107413798605,78.38645090791391,164.62
2342,2,2,7,1,0,1,17,0,23.27096391585146,72.79960143487956,188.71
1685,2,1,15,0,1,5,11,2,22.73462247785943,72.50785045936941,205.45
2392,2,2,10,1,1,5,1,0,20.9782852488044,73.0305065966134,195.12
602,3,2,33,1,1,1,17,0,21.335930552984138,72.94850080831348,127.25
1592,2,1,34,1,1,1,12,1,12.843973875720462,80.5608886591964,212.48
2901,3,1,22,1,1,2,16,1,18.798869391874902,73.64400193417734,356.0
2863,2,2,16,1,1,3,18,2,17.475220349492076,78.24000900209565,289.34
1176,3,1,14,0,1,1,12,2,28.501685192525134,77.13438856264833,308.9
3612,3,2,26,1,0,4,3,1,21.22967614399935,72.64076724198986,266.83
754,2,1,17,1,0,3,3,0,12.902588807099804,77.5280131775638,219.27
520,4,4,30,1,1,3,4,0,28.537083494930872,77.38066810571236,330.82
1674,2,1,16,1,1,2,12,2,26.73382736084896,75.91548625046379,164.74
1288,3,1,34,0,1,3,5,1,18.45864493480893,73.83526939037293,245.52
1020,4,2,4,1,1,3,16,0,27.039679819246317,75.52147562918084,193.68
3564,3,3,1,1,1,1,10,1,27.075837238950072,75.62523456484979,248.63
3243,2,2,19,0,0,4,15,1,21.244340708868183,72.87342860879643,236.1
3130,4,4,14,0,1,5,11,1,20.990835374224933,72.72924480831745,288.51
2705,4,2,12,0,0,3,16,0,12.97077213163151,77.7053752206138,467.7
2420,3,2,33,1,0,1,6,0,17.188924537688987,78.6901501333129,264.71
1231,4,4,5,1,1,2,3,1,12.859224416624599,77.67621873530653,344.18
2630,2,2,22,1,1,1,19,1,17.28111922916527,78.20113602936102,250.86
2779,3,3,26,1,0,2,6,1,26.76595774628845,76.05326043678117,217.0
1188,2,2,31,1,0,1,4,1,17.454189426745916,78.23444657702991,155.72
2681,2,2,28,1,1,2,7,1,28.915339774382698,77.00943844617332,391.85
864,4,1,23,1,1,3,3,2,13.07645917913784,80.23120125279647,245.88
1983,2,2,20,0,1,1,9,1,21.461108755038225,72.98076297243077,163.9
3351,1,1,29,1,1,1,17,0,12.743475251405927,77.6569347545456,344.94
3129,2,2,3,1,1,5,9,2,20.88172586781863,72.7829989851344,240.69
1362,3,3,29,1,1,4,4,1,28.830010386156747,76.91956903063635,340.46
758,3,3,19,0,0,1,15,1,13.333787718280405,80.10787665042226,186.22
1995,1,1,12,1,1,3,0,2,19.363442275055025,72.98186122294797,404.01
1033,2,1,1,1,0,5,7,1,17.310922502837126,78.75426458796164,198.39
2735,4,1,27,1,0,2,18,1,22.776373532822532,72.70337520175224,263.86
3917,4,4,13,1,1,1,19,0,18.667602994636553,74.14183956457919,446.83
635,2,2,9,0,1,2,1,1,27.02471836494674,75.5974131966581,102.91
3811,1,1,15,1,1,3,3,2,22.371777390394705,88.07749795660456,253.34
1243,4,3,6,0,1,4,6,1,12.97063407165337,77.51015013960368,382.27
3339,3,3,22,0,0,3,17,2,28.811971476923752,77.10368534135158,513.53
1170,3,2,28,0,1,1,19,1,22.772878115615374,88.5391371697088,172.16
1593,3,1,28,1,1,4,6,0,28.929286772535413,77.10633210868761,365.9
313,2,2,31,1,1,5,5,0,13.045931472173784,80.07892068024717,174.96
1056,2,2,10,1,1,4,17,1,23.299770936660938,72.72163866672621,154.39
2532,2,1,29,0,1,2,0,1,12.95774866492594,80.06143737607263,276.49
1271,3,3,32,1,0,2,9,0,28.897478582020348,77.058628094718,312.98
2495,4,1,22,1,1,3,14,1,23.04438898710209,72.27534637681272,273.82
475,3,1,2,1,1,5,0,2,13.026212255507224,80.52115986655802,237.19
646,4,1,6,1,1,3,9,0,28.781051220683924,77.20148644642369,338.18
1618,2,2,9,0,0,3,7,1,28.7456103145948,76.92207437627938,324.77
1142,2,2,28,1,0,5,4,0,26.83920059342369,75.94738916684103,153.99
559,3,1,29,0,1,3,13,2,17.632164862636245,78.41932764156357,179.63
3557,2,2,1,0,0,5,16,2,18.249879665879277,73.88483802593262,383.08
951,3,3,18,1,1,3,5,1,18.45547533035843,73.62668483869234,225.17
3939,3,1,8,1,1,5,9,0,22.346065909105885,88.31694143079703,321.22
3532,2,2,1,0,1,3,15,1,27.203240081878388,75.68610834959372,238.09
917,3,3,3,1,1,3,7,0,18.954708195376902,72.58152088942694,431.8
1243,1,1,16,1,1,3,13,0,18.69915858884354,74.07101710208956,175.71
510,2,2,25,0,1,1,10,0,26.747542963699868,75.82355295872742,94.45
3103,2,2,15,1,1,4,19,0,18.63455782263869,74.12149324742951,341.73
3722,2,1,19,1,1,4,12,1,26.8625008449823,75.6327566261258,250.79
3282,3,3,27,1,0,3,2,1,23.002607804039243,72.31994043954322,247.94
2925,4,4,14,1,1,3,2,1,28.573635718494103,77.07010874982927,507.51
1236,3,1,25,0,1,1,11,1,22.93496953154483,72.32344517484276,159.31
1578,3,2,27,0,0,3,11,0,13.086478620594539,77.87103980570186,330.6
1544,2,2,2,1,0,3,18,1,17.638066234354888,78.4337907624713,218.49
3722,3,1,16,1,1,4,12,1,18.855475482444685,73.09767435726314,693.88
607,2,2,16,1,0,2,2,2,27.019125429346975,75.8408830852912,119.07
1318,3,3,22,0,1,3,9,1,22.823252478118583,72.36549074446428,178.29
1599,3,1,3,0,1,2,5,1,19.067641890265094,73.13423450997747,461.55
1022,2,1,5,0,1,2,11,1,19.01872484235104,73.03965524428013,323.45
3109,4,3,26,1,1,3,2,1,17.442726419913708,78.3541054393638,339.49
1464,3,2,33,1,1,3,16,0,18.9670443681468,72.87017539990202,465.69
3033,2,2,9,1,1,3,2,0,23.050692775462334,72.28709300123592,227.19
2950,5,3,11,1,1,4,11,2,22.75312203292924,72.37787755443294,326.4
1342,2,1,13,0,1,1,11,1,28.804818748453215,77.11636751760552,261.14
1953,3,2,24,1,1,3,4,2,28.873076118323546,76.87583931293165,408.9
3859,5,1,7,0,0,3,18,0,22.76723627788521,72.274956966372,348.45
1005,3,2,13,1,0,1,1,1,13.164307242309441,77.82360824799797,257.56
1207,2,2,6,0,1,2,7,0,13.149842920354203,80.46863660179727,193.82
1576,1,1,1,1,1,3,17,0,19.347774630429427,72.89015436281703,343.57
1687,4,4,16,1,0,4,13,1,28.964438146189334,76.80730641615504,430.52
1362,3,2,1,1,1,1,1,2,26.97531851209867,75.81945279971305,151.73
2336,4,1,25,1,0,2,10,2,21.30437634840898,72.68813520738054,226.56
582,1,1,12,1,1,5,10,1,19.057741206138363,72.76012196220262,291.62
657,4,3,23,1,0,2,18,1,22.76651466851439,72.66566131385589,167.07
1732,3,3,28,1,0,4,5,1,23.257528403158908,72.58799139533826,205.82
818,4,4,34,1,1,4,11,0,28.984271165269558,77.18513151590544,358.95
2137,4,2,32,1,1,3,2,2,17.24244776382615,78.68001690055056,308.04
492,2,1,4,1,1,2,6,2,22.477728579275368,88.53912136369115,121.86
1687,5,1,11,1,0,3,5,0,27.053460678261022,75.94642175966838,228.36
858,4,4,24,1,0,5,7,0,28.795429012513704,76.90036600987847,391.14
997,3,3,19,0,1,5,17,0,27.15785549387071,75.95744100383207,169.33
3422,4,4,28,1,0,2,16,1,18.399956967502597,74.0724659584735,410.29
2497,2,2,31,1,1,3,16,1,26.97881094063627,75.87524933751165,193.71
1497,2,2,4,1,1,1,11,1,12.996305459857787,80.05371294444123,217.23
1184,3,3,28,1,1,5,12,1,28.962345541793905,77.12848779936144,375.69
2679,1,1,20,1,1,1,14,1,17.575219034891663,78.47101990049636,209.93
1096,4,2,14,1,1,2,16,1,22.324847443715658,88.20923422370964,208.45
971,2,1,30,1,1,5,0,2,18.772228322452758,74.00192127662382,222.77
2084,3,3,2,1,0,3,10,1,28.67669091449231,76.90872199332185,413.87
1789,2,2,7,0,1,2,5,2,17.09255172909229,78.58351148728268,221.55
1728,1,1,16,0,1,1,18,2,21.0565989307665,72.84573203491891,141.63
2787,3,1,16,1,1,4,17,2,22.89079280718148,72.65193935640153,270.26
1713,2,1,30,1,1,1,11,0,17.29550230766028,78.38538272368767,187.35
1939,1,1,11,1,1,3,12,1,21.271759407649657,72.9229058201013,161.24
1547,3,3,6,1,0,4,12,1,12.957978373111095,80.01753736529913,277.24
2671,2,2,7,1,0,5,3,0,18.396327334890763,73.9143621572744,334.79
2040,2,2,16,1,1,4,19,0,21.420164118353043,72.53683749330399,188.35
2318,2,2,29,1,0,5,11,2,13.320004930733834,80.23453979926427,291.6
2312,4,2,1,0,1,3,8,1,22.366405329767186,88.29461929154883,267.04
871,2,2,13,0,0,1,8,1,27.14641255224574,75.50208785102363,118.42
2311,2,2,30,1,0,4,7,0,18.36705137678473,73.96580966031966,282.39
1590,1,1,12,1,0,3,6,0,22.8941045602995,72.84074973948286,144.24
719,2,1,23,1,0,4,11,0,27.09593501948313,75.56930793439513,125.48
1110,3,3,23,1,0,5,7,1,13.259812965177442,80.55299767160848,254.32
2923,3,2,33,0,1,4,9,0,23.102099182628436,72.29282608567203,247.64
1306,3,1,19,1,1,4,1,2,28.84427117499879,77.15854300564689,364.44
2815,3,1,4,1,1,3,10,1,22.683853530488655,88.56230649405319,267.22
3639,2,2,7,1,1,4,2,2,21.332070804158185,72.76523265327079,251.45
932,2,1,29,1,0,5,15,0,18.494153900241706,73.95981436816444,220.0
3377,4,2,11,0,1,3,10,0,26.80843716170975,75.94231180172014,272.2
3070,2,2,12,1,1,4,1,1,26.795577289586195,75.52273513693717,218.17
2685,4,1,5,1,0,2,12,0,18.70168917008364,74.02624666853897,362.48
1805,3,3,8,1,1,1,1,1,17.20136927304115,78.39209857615462,234.09
385,3,3,11,0,0,1,3,2,22.85297143261129,88.48415183376338,135.24
2037,3,3,31,1,1,4,12,1,12.883355133509818,80.45273645434102,308.05
1201,5,2,8,1,1,5,5,0,17.68015901796187,78.58543557585254,310.54
1856,3,2,3,1,1,5,15,2,13.156643190655535,77.69858604082475,394.27
3137,2,2,19,0,0,3,15,0,13.034809302391965,77.46839617825593,384.6
3187,5,4,28,0,1,3,6,0,26.6986883650468,75.80743853416519,282.13
2863,1,1,16,1,0,1,16,1,23.262894555133002,72.64495161280674,177.93
2680,2,2,9,1,1,5,18,2,18.59798705185997,73.80277067659583,337.92
3996,3,3,22,0,0,5,17,0,13.006247861454966,80.00353968215173,425.69
1395,3,2,16,0,0,1,1,2,13.117394531461368,77.69127125757768,290.36
3630,5,5,7,1,1,5,7,0,21.06196779511014,72.80531635354681,339.2
3131,3,3,19,1,0,2,17,0,13.136052457360961,80.02605205852079,346.11
1805,2,2,5,0,0,4,3,1,12.797777886779253,77.32498287472475,320.64
2759,4,1,1,1,1,5,1,1,12.869208300551852,77.78535787809417,480.26
611,1,1,34,1,0,5,4,0,17.627327935451014,78.21809818528574,128.12
2881,2,2,30,1,0,1,4,2,12.952749573930564,80.09958133787423,278.41
1718,2,2,13,0,1,4,14,1,20.971537304668406,73.04935906384836,181.29
705,4,4,25,1,0,4,13,0,26.816328127570024,75.72755099193142,168.32
1669,2,2,23,0,1,2,9,2,20.921015761011937,72.60102168048915,164.6
1834,2,1,26,1,0,2,8,0,12.786883852291007,77.69669692367013,281.59
1355,2,2,7,1,1,2,19,1,22.711152075153688,88.10947871028512,173.24
1737,4,1,13,1,0,1,12,2,18.469723108760128,73.76705766330927,307.83
3547,3,2,5,0,0,1,12,0,21.040294180911197,72.8411704575753,244.92
1547,2,2,6,1,1,3,9,1,13.231328524218334,80.50076183371945,231.31
1034,4,4,6,0,0,1,11,2,18.723318446343615,74.03475332962185,258.49
3524,4,1,12,1,1,1,15,2,12.707000256970394,77.67899339283017,500.96
391,1,1,19,1,0,3,14,0,18.79925172792704,73.89191101470693,129.04
1605,2,1,19,1,0,2,10,0,21.235100280113866,72.69954215994571,158.23
2566,2,1,16,1,1,1,5,2,20.913684357534997,73.01816720005641,190.39
2648,2,1,1,0,1,1,4,2,12.935811560700081,77.4437637162052,335.58
1219,3,2,31,1,0,1,11,0,17.33812978532543,78.50228603698012,195.08
1650,2,2,13,0,0,2,8,0,28.89141610885802,76.9667323078014,301.71
1801,4,4,18,1,0,4,4,0,26.70365180016269,75.7310081993054,218.24
1323,4,4,26,1,0,4,2,2,17.659010232987264,78.3618117161539,263.94
684,4,3,12,0,1,4,10,1,13.053401745812321,77.55131651770104,337.37
2255,1,1,19,1,0,5,9,1,21.159121106819626,72.55916321643039,178.87
2151,2,2,4,1,0,4,3,1,28.418088676925855,77.11804522446053,391.48
2347,4,1,3,1,1,1,14,1,20.887941436040627,72.73130716111692,240.63
300,1,1,19,0,0,2,4,1,19.22608047577036,73.13299058307905,196.05
1399,1,1,25,1,0,1,4,1,28.56930948669737,77.00299671951356,221.8
1420,3,2,3,0,1,5,12,1,22.317999868691256,88.63104592276139,219.87
1459,3,3,28,1,1,3,9,0,22.790882850547558,88.5874430117209,192.13
1814,1,1,13,1,1,3,14,1,20.98103665261583,72.67263483969958,148.28
638,3,3,7,1,1,5,14,2,23.243919356486487,72.36142056395566,174.79
3719,3,2,29,0,0,2,6,1,26.691997467640235,76.04068849016866,256.51
1439,3,3,20,0,1,3,14,2,22.513755208121893,88.66038768246887,196.1
1915,3,1,22,1,1,3,7,1,28.997629489363828,77.28294282445682,408.75
1065,2,2,9,1,1,4,5,1,17.442231832830377,78.22233725764102,190.77
691,2,1,23,1,0,4,18,0,18.451047071866853,73.5862996066072,188.35
3002,2,2,25,1,1,2,6,1,23.306628611175707,72.32487891476558,230.85
546,2,2,29,1,0,5,11,1,18.37288790651749,73.83558010437112,199.05
1320,2,1,32,0,1,4,11,0,22.329554261985713,88.23621444043758,175.62
2090,2,2,2,0,0,5,16,2,22.72160505929084,88.3121647672391,231.64
1942,2,2,14,0,1,1,1,1,12.954604936647112,77.34163556080046,277.05
2839,2,2,12,1,1,2,12,2,13.072173836891958,80.20436711448922,298.24
3469,1,1,12,0,0,4,3,1,18.591928986654608,74.03961235101781,332.04
2384,4,3,19,0,1,2,11,0,23.24605669919648,72.79862084654305,235.22
2231,2,2,9,1,0,4,16,2,18.429990149177833,73.5941512724891,308.97
1005,2,1,33,1,1,5,2,0,13.157180022441398,80.1134329399442,210.68
3221,3,3,9,1,1,1,12,0,28.638237856552497,77.13778045431924,485.17
590,3,3,12,1,1,2,14,1,28.895226190114112,77.12593787974171,264.96
3524,3,3,10,0,1,4,13,0,17.489753861352757,78.33100091395933,364.49
1863,2,1,33,1,1,4,13,0,18.702154892469842,73.78462654710873,258.9
3414,2,2,21,1,1,4,11,0,26.774665326335047,75.60807326861736,231.55
1502,3,1,7,0,1,4,17,0,23.27015699906567,72.78667748347917,203.2
2017,4,1,30,1,1,4,15,2,27.087218847046984,75.91599188730811,237.42
3610,2,2,13,1,1,5,5,1,21.14958343721118,72.62234388859005,270.07
379,2,1,8,1,0,1,8,1,19.22526027635218,73.04687227844839,244.41
1259,3,1,19,1,1,1,17,0,18.56266679982266,74.03991052266797,228.67
1218,2,1,25,1,1,1,14,0,22.844445449619545,72.52339044008183,139.92
594,2,2,7,0,1,2,3,1,18.334319093411562,73.65033979986818,164.18
2491,1,1,29,1,0,5,8,0,13.022434988691964,77.33107488611842,330.3
1964,5,5,20,1,0,2,19,0,13.37875845314854,80.14149712440602,346.05
1085,4,3,19,0,1,5,13,1,17.21961614840413,78.67067754751561,262.94
1344,2,2,20,0,1,4,14,0,17.2388728042536,78.29549040574106,204.89
3213,4,4,13,1,1,4,13,2,18.970440916510963,72.74857568193218,739.81
3011,2,1,28,1,1,3,19,2,27.030735626511305,75.52004996912235,215.44
2931,2,1,2,1,1,5,0,2,26.749147868883757,75.6972435724643,224.88
1684,3,1,4,0,1,1,8,2,12.783992739349769,77.83400543843545,322.56
3834,3,2,7,0,0,1,3,2,12.858616661426362,77.75367551794473,466.69
527,3,3,10,1,1,3,10,1,18.54997646526681,73.82461977378387,214.48
2680,3,2,6,1,1,5,4,0,28.94146772835428,77.05942773102645,472.0
2330,1,1,7,1,1,4,19,0,28.732911876035345,77.26795484505611,352.98
2810,3,2,23,1,0,4,19,2,18.681934464468338,73.93720677392889,364.62
2065,3,2,23,1,0,3,10,0,17.365208585914566,78.20665130591941,251.26
765,3,3,26,1,0,4,4,2,27.16777571774824,75.78270170565546,156.52
3114,3,1,20,1,1,2,16,1,22.64714197388454,88.46197405940708,271.53
2208,2,1,3,0,1,1,18,0,12.941953046021972,77.47067341624688,306.45
1234,3,3,30,0,1,5,16,1,13.141119551693913,77.4293477189584,333.81
2951,3,3,13,1,1,3,1,1,28.952715971777547,77.3199173250542,464.95
1701,2,1,26,1,0,1,1,1,18.603215039732827,73.71091957443092,208.98
2889,2,1,19,1,1,3,18,1,18.710334572474018,73.76008835995503,327.85
2120,5,3,31,1,1,4,15,1,17.549463868122338,78.68116391909736,343.45
2963,2,2,6,1,1,1,7,0,18.700825530082497,74.05568874567399,297.67
3143,2,1,19,0,1,5,12,0,18.818321254473055,73.84646242423113,362.01
3733,3,3,17,1,1,4,18,2,13.28122476911802,80.09335958442092,404.63
1624,4,4,11,1,1,5,4,0,28.873211101952545,77.33624781491541,448.33
1451,1,1,13,1,1,1,12,1,22.73397774243095,72.75206992774572,132.11
3503,4,3,32,1,0,2,16,1,18.75054820845432,73.86290611751551,428.12
313,2,2,27,0,0,2,15,0,12.921962604603584,77.62880290955519,168.24
1034,3,3,28,0,0,2,2,1,22.28262683572029,88.23126637444228,153.54
1146,1,1,25,0,1,4,16,1,17.570965024793427,78.3544904182433,159.64
627,2,2,32,1,1,5,9,0,28.80074792936496,76.87865006139181,273.3
2088,4,3,21,1,0,5,1,1,26.647398016067225,76.03718215024337,232.19
1219,4,4,31,0,1,3,10,1,18.777960762657248,73.13211530512362,507.95
3947,5,1,31,1,1,5,11,2,22.836809027315454,88.64471492095414,388.33
2273,2,2,19,1,1,3,4,2,12.860603465036233,77.68809178843162,332.55
2458,2,2,27,1,1,1,15,2,21.290208593015134,72.7516711402654,190.78
965,2,1,27,1,0,3,7,0,19.115718543468805,73.13862091865109,345.02
1091,2,2,12,1,1,3,6,1,18.78485641754363,73.13912947119503,371.05
516,3,3,28,0,0,3,18,0,27.141453012204227,75.88641162053803,135.64
2339,4,2,21,0,1,2,13,0,22.398020603106527,88.34738481960346,255.79
3251,3,2,2,0,1,3,17,2,21.1532060526832,73.0251879053612,262.53
1125,4,4,26,1,0,4,19,0,22.923346783481087,72.76501899155207,207.19
1960,5,2,15,1,0,2,17,0,22.932906101806722,72.69675265124229,263.39
681,3,3,17,0,0,3,2,2,21.00929372838927,73.0170200439586,143.77
2953,5,5,8,1,1,5,3,2,17.468641917545828,78.67378817941359,402.38
1783,4,1,31,1,1,2,8,1,13.21458079173531,80.25591881423954,299.87
